CustomerID,recency,frequency,monetary,rfm_score,rfm_segment,segment,future_sales,predicted_future_sales
24618,49,1,32.6,421,Other,Occasional Low-Spenders,0.0,21.677619999999997
24619,140,1,32.6,221,Other,Occasional Low-Spenders,0.0,22.8874
24624,19,1,38.88,521,Other,Occasional Low-Spenders,0.0,0.0
24629,91,1,100.09,322,Other,Occasional Low-Spenders,0.0,6.826500000000002
24640,44,1,2419.06,424,Other,Occasional Low-Spenders,0.0,0.0
24641,58,1,2384.07,424,Other,Occasional Low-Spenders,0.0,49.4608
24643,25,1,34.89,521,Other,Occasional Low-Spenders,0.0,41.72843333333332
24644,62,1,2393.06,424,Other,Occasional Low-Spenders,0.0,0.0
24648,77,1,791.32,423,Other,Occasional Low-Spenders,0.0,0.0
24654,22,1,2453.04,524,Other,Occasional Low-Spenders,0.0,171.2935
24656,73,1,34.89,421,Other,Occasional Low-Spenders,0.0,1.7151000000000003
24660,181,1,2419.06,224,Other,Occasional Low-Spenders,0.0,0.0
24662,169,1,2493.54,224,Other,Occasional Low-Spenders,0.0,0.0
24668,2,1,2473.04,524,Other,Occasional Low-Spenders,0.0,0.0
24669,177,1,2419.06,224,Other,Occasional Low-Spenders,0.0,0.0
24670,128,1,2419.06,324,Other,Occasional Low-Spenders,0.0,0.0
24673,127,1,2428.05,324,Other,Occasional Low-Spenders,0.0,0.0
24674,147,1,2384.07,224,Other,Occasional Low-Spenders,0.0,0.0
24675,150,1,2419.06,224,Other,Occasional Low-Spenders,0.0,0.0
24677,79,1,32.6,421,Other,Occasional Low-Spenders,0.0,7.344060952380954
24680,133,1,2418.05,324,Other,Occasional Low-Spenders,0.0,0.0
24681,148,1,2453.04,224,Other,Occasional Low-Spenders,0.0,0.0
24683,26,1,2393.06,524,Other,Occasional Low-Spenders,0.0,218.2854
24684,31,1,2393.06,524,Other,Occasional Low-Spenders,0.0,314.47780000000006
24685,9,1,2393.06,524,Other,Occasional Low-Spenders,0.0,145.7028
24735,140,1,2478.04,224,Other,Occasional Low-Spenders,0.0,0.0
24742,126,1,36.59,321,Other,Occasional Low-Spenders,0.0,39.533399999999986
24745,7,1,29.98,521,Other,Occasional Low-Spenders,0.0,5.0895
24753,56,1,791.32,423,Other,Occasional Low-Spenders,0.0,0.0
24768,100,1,32.6,321,Other,Occasional Low-Spenders,0.0,0.6247499999999999
24772,113,1,195.59,322,Other,Occasional Low-Spenders,0.0,19.576900000000006
24776,162,1,91.58,222,Other,Occasional Low-Spenders,0.0,16.4163
24777,170,1,71.58,222,Other,Occasional Low-Spenders,0.0,0.38880000000000003
24784,120,1,2393.06,324,Other,Occasional Low-Spenders,0.0,0.0
24802,121,1,2407.04,324,Other,Occasional Low-Spenders,0.0,0.0
24804,118,1,2384.07,324,Other,Occasional Low-Spenders,0.0,0.0
24806,121,1,2413.06,324,Other,Occasional Low-Spenders,0.0,0.0
24807,111,1,2469.05,324,Other,Occasional Low-Spenders,0.0,0.0
24808,116,1,2407.04,324,Other,Occasional Low-Spenders,0.0,0.0
24809,114,1,2419.06,324,Other,Occasional Low-Spenders,0.0,0.0
24812,59,1,82.59,422,Other,Occasional Low-Spenders,0.0,1.1397
24813,110,1,71.58,322,Other,Occasional Low-Spenders,0.0,1.7191999999999998
24815,114,1,2438.06,324,Other,Occasional Low-Spenders,0.0,0.0
24827,116,1,34.89,321,Other,Occasional Low-Spenders,0.0,16.531259999999996
24829,174,1,34.89,221,Other,Occasional Low-Spenders,0.0,8.735199999999999
24928,110,1,27.28,321,Other,Occasional Low-Spenders,0.0,0.8996
24930,170,1,64.97,222,Other,Occasional Low-Spenders,0.0,9.9542
24932,64,1,71.58,422,Other,Occasional Low-Spenders,0.0,3.4167
24933,123,1,32.6,321,Other,Occasional Low-Spenders,0.0,11.117
24940,185,1,34.89,221,Other,Occasional Low-Spenders,0.0,1.7691999999999999
24944,124,1,125.57,322,Other,Occasional Low-Spenders,0.0,0.2378
24946,102,1,38.88,321,Other,Occasional Low-Spenders,0.0,14.865933333333338
24951,2,1,32.6,521,Other,Occasional Low-Spenders,0.0,0.3127
24955,25,1,742.35,523,Other,Occasional Low-Spenders,0.0,0.0
24956,25,1,751.34,523,Other,Occasional Low-Spenders,0.0,0.0
24957,28,1,777.34,523,Other,Occasional Low-Spenders,0.0,0.0
24959,107,1,2419.06,324,Other,Occasional Low-Spenders,0.0,0.0
24963,102,1,32.6,321,Other,Occasional Low-Spenders,0.0,0.49979999999999997
24973,58,1,71.58,422,Other,Occasional Low-Spenders,0.0,0.0
24980,58,1,32.6,421,Other,Occasional Low-Spenders,0.0,12.414756666666667
24982,95,1,34.89,321,Other,Occasional Low-Spenders,0.0,23.093100000000003
24988,119,1,2419.06,324,Other,Occasional Low-Spenders,0.0,0.0
24990,98,1,2468.04,324,Other,Occasional Low-Spenders,0.0,0.0
24992,57,1,42.84,421,Other,Occasional Low-Spenders,0.0,4.2913999999999985
24994,185,1,34.89,221,Other,Occasional Low-Spenders,0.0,1.7691999999999999
24998,121,1,2438.06,324,Other,Occasional Low-Spenders,0.0,0.0
25007,98,1,27.28,321,Other,Occasional Low-Spenders,0.0,0.0
25015,116,1,2461.55,324,Other,Occasional Low-Spenders,0.0,0.0
25018,63,1,197.88,422,Other,Occasional Low-Spenders,0.0,9.047999999999996
25023,106,1,38.88,321,Other,Occasional Low-Spenders,0.0,9.039200000000001
25025,119,1,2469.05,324,Other,Occasional Low-Spenders,0.0,0.0
25044,73,1,36.59,421,Other,Occasional Low-Spenders,0.0,3.3256000000000006
25049,94,1,2393.06,324,Other,Occasional Low-Spenders,0.0,0.0
25050,91,1,2419.06,324,Other,Occasional Low-Spenders,0.0,0.0
25060,83,1,2419.06,424,Other,Occasional Low-Spenders,0.0,0.0
25064,90,1,2447.05,324,Other,Occasional Low-Spenders,0.0,0.0
25075,90,1,2469.05,324,Other,Occasional Low-Spenders,0.0,0.0
25080,84,1,2433.04,324,Other,Occasional Low-Spenders,0.0,0.0
25085,193,1,1228.83,223,Other,Occasional Low-Spenders,0.0,0.0
25086,214,1,1308.31,223,Other,Occasional Low-Spenders,0.0,0.0
25088,200,1,1249.84,223,Other,Occasional Low-Spenders,0.0,0.0
25091,116,1,36.59,321,Other,Occasional Low-Spenders,0.0,1.9241
25092,206,1,1257.82,223,Other,Occasional Low-Spenders,0.0,0.0
25099,159,1,1249.84,223,Other,Occasional Low-Spenders,0.0,0.0
25102,163,1,71.58,222,Other,Occasional Low-Spenders,0.0,17.7539
25105,89,1,2433.04,324,Other,Occasional Low-Spenders,0.0,0.0
25148,154,1,1249.84,223,Other,Occasional Low-Spenders,0.0,252.85692
25150,87,1,2419.06,324,Other,Occasional Low-Spenders,0.0,0.0
25152,137,1,34.89,321,Other,Occasional Low-Spenders,0.0,11.800400000000002
25155,64,1,2419.06,424,Other,Occasional Low-Spenders,0.0,16.115748
25156,171,1,36.59,221,Other,Occasional Low-Spenders,0.0,9.361500000000001
25161,68,1,2438.06,424,Other,Occasional Low-Spenders,0.0,0.0
25162,79,1,2384.07,424,Other,Occasional Low-Spenders,0.0,0.0
25163,76,1,2433.04,424,Other,Occasional Low-Spenders,0.0,0.0
25164,75,1,34.89,421,Other,Occasional Low-Spenders,0.0,2.1318
25169,71,1,2384.07,424,Other,Occasional Low-Spenders,0.0,0.0
25172,43,1,96.07,422,Other,Occasional Low-Spenders,0.0,0.6394
25184,82,1,2438.06,424,Other,Occasional Low-Spenders,0.0,0.0
25185,79,1,2453.04,424,Other,Occasional Low-Spenders,0.0,0.0
25186,78,1,2462.55,424,Other,Occasional Low-Spenders,0.0,0.0
25191,73,1,2419.06,424,Other,Occasional Low-Spenders,0.0,0.0
25197,81,1,36.59,421,Other,Occasional Low-Spenders,0.0,3.9690000000000003
25198,133,1,1249.84,323,Other,Occasional Low-Spenders,0.0,0.0
25199,141,1,1249.84,223,Other,Occasional Low-Spenders,0.0,0.0
25203,141,1,1223.84,223,Other,Occasional Low-Spenders,0.0,0.0
25204,136,1,1249.84,323,Other,Occasional Low-Spenders,0.0,0.0
25206,122,1,24.99,321,Other,Occasional Low-Spenders,0.0,1.61886
25208,72,1,27.28,421,Other,Occasional Low-Spenders,0.0,0.0
25257,26,1,147.28,522,Other,Occasional Low-Spenders,0.0,2.2856000000000005
25261,129,1,71.58,322,Other,Occasional Low-Spenders,0.0,0.9323
25283,10,1,38.88,521,Other,Occasional Low-Spenders,0.0,1.1996
25284,61,1,2419.06,424,Other,Occasional Low-Spenders,0.0,0.0
25286,52,1,2393.06,424,Other,Occasional Low-Spenders,0.0,0.0
25292,79,1,158.88,422,Other,Occasional Low-Spenders,0.0,27.109700000000004
25329,141,1,100.09,222,Other,Occasional Low-Spenders,0.0,0.5321
25339,135,1,1223.84,323,Other,Occasional Low-Spenders,0.0,0.0
25341,36,1,64.97,522,Other,Occasional Low-Spenders,0.0,0.3998
25343,116,1,24.99,321,Other,Occasional Low-Spenders,0.0,0.5422
25348,89,1,64.97,322,Other,Occasional Low-Spenders,0.0,10.202399999999999
25359,71,1,24.99,421,Other,Occasional Low-Spenders,0.0,8.886800000000001
25366,138,1,1243.84,323,Other,Occasional Low-Spenders,0.0,0.0
25372,120,1,32.6,321,Other,Occasional Low-Spenders,0.0,2.7532999999999994
25374,33,1,71.58,522,Other,Occasional Low-Spenders,0.0,0.0
25381,111,1,1228.83,323,Other,Occasional Low-Spenders,0.0,0.0
25382,124,1,1283.82,323,Other,Occasional Low-Spenders,0.0,0.0
25384,124,1,1249.84,323,Other,Occasional Low-Spenders,0.0,0.0
25385,121,1,1249.84,323,Other,Occasional Low-Spenders,0.0,0.0
25386,79,1,1249.84,423,Other,Occasional Low-Spenders,0.0,0.0
25388,71,1,1249.84,423,Other,Occasional Low-Spenders,0.0,0.0
25389,77,1,1303.83,423,Other,Occasional Low-Spenders,0.0,0.0
25390,88,1,1274.33,323,Other,Occasional Low-Spenders,0.0,0.0
25391,64,1,1256.78,423,Other,Occasional Low-Spenders,0.0,0.0
25396,34,1,2398.05,524,Other,Occasional Low-Spenders,0.0,121.09279999999998
25397,38,1,2427.04,524,Other,Occasional Low-Spenders,0.0,49.640600000000006
25398,58,1,2419.06,424,Other,Occasional Low-Spenders,0.0,0.0
25399,58,1,2393.06,424,Other,Occasional Low-Spenders,0.0,0.0
25400,45,1,2469.05,424,Other,Occasional Low-Spenders,0.0,47.681400000000004
25401,40,1,2393.06,524,Other,Occasional Low-Spenders,0.0,96.4012
25403,60,1,1283.82,423,Other,Occasional Low-Spenders,0.0,0.0
25404,61,1,2433.04,424,Other,Occasional Low-Spenders,0.0,0.0
25406,57,1,2433.04,424,Other,Occasional Low-Spenders,0.0,0.0
25409,44,1,2384.07,424,Other,Occasional Low-Spenders,0.0,48.1711
25410,53,1,2384.07,424,Other,Occasional Low-Spenders,0.0,0.0
25411,53,1,1214.85,423,Other,Occasional Low-Spenders,0.0,0.0
25414,56,1,2453.04,424,Other,Occasional Low-Spenders,0.0,0.0
25415,51,1,2433.04,424,Other,Occasional Low-Spenders,0.0,0.0
25416,13,1,40.22,521,Other,Occasional Low-Spenders,0.0,7.8974
25417,36,1,1308.31,523,Other,Occasional Low-Spenders,0.0,0.0
25418,62,1,1223.84,423,Other,Occasional Low-Spenders,0.0,0.0
25419,38,1,1249.84,523,Other,Occasional Low-Spenders,0.0,0.0
25422,40,1,71.58,522,Other,Occasional Low-Spenders,0.0,0.0
25423,57,1,2478.04,424,Other,Occasional Low-Spenders,0.0,0.0
25425,53,1,2438.06,424,Other,Occasional Low-Spenders,0.0,0.0
25426,52,1,2419.06,424,Other,Occasional Low-Spenders,0.0,0.0
25427,54,1,2393.06,424,Other,Occasional Low-Spenders,0.0,0.0
25429,43,1,2393.06,424,Other,Occasional Low-Spenders,0.0,48.6608
25430,34,1,2419.06,524,Other,Occasional Low-Spenders,0.0,24.820300000000003
25432,16,1,1249.84,523,Other,Occasional Low-Spenders,0.0,0.0
25434,107,1,38.88,321,Other,Occasional Low-Spenders,0.0,1.1726
25436,9,1,1243.84,523,Other,Occasional Low-Spenders,0.0,0.0
25439,181,1,71.58,222,Other,Occasional Low-Spenders,0.0,0.0
25441,105,1,71.58,322,Other,Occasional Low-Spenders,0.0,2.3278
25835,166,1,27.28,221,Other,Occasional Low-Spenders,0.0,0.0
25837,55,1,24.99,421,Other,Occasional Low-Spenders,0.0,0.2948
25839,177,1,107.94,222,Other,Occasional Low-Spenders,0.0,8.014700000000001
25840,18,1,1249.84,523,Other,Occasional Low-Spenders,0.0,0.0
25842,92,1,27.28,321,Other,Occasional Low-Spenders,0.0,0.3627
25844,174,1,24.99,221,Other,Occasional Low-Spenders,0.0,0.4228
25848,115,1,27.28,321,Other,Occasional Low-Spenders,0.0,0.0
25849,176,1,35.23,221,Other,Occasional Low-Spenders,0.0,5.8077000000000005
25854,60,1,27.28,421,Other,Occasional Low-Spenders,0.0,0.9773999999999999
25861,938,1,3399.99,124,Other,Dormant Low-Value Customers,0.0,94.11210000000001
25867,33,2,5784.06,545,Loyal Customers,Occasional Low-Spenders,0.0,102.84670000000001
25868,57,2,5798.04,445,Loyal Customers,Occasional Low-Spenders,0.0,137.5455
25878,890,1,3399.99,124,Other,Dormant Low-Value Customers,1249.84,1609.2256002380932
25879,868,1,3399.99,124,Other,Dormant Low-Value Customers,1258.83,1178.8328800000018
25882,64,1,64.97,422,Other,Occasional Low-Spenders,0.0,5.606075000000001
25889,873,1,3399.99,124,Other,Dormant Low-Value Customers,1251.12,1039.3502702380945
25890,167,1,24.99,221,Other,Occasional Low-Spenders,0.0,1.62195
25891,50,2,5759.06,445,Loyal Customers,Occasional Low-Spenders,0.0,269.1854
25894,6,1,49.48,522,Other,Occasional Low-Spenders,0.0,4.721400000000001
25899,143,1,71.58,222,Other,Occasional Low-Spenders,0.0,8.710933333333333
25901,57,2,5793.05,445,Loyal Customers,Occasional Low-Spenders,0.0,202.8723
25905,849,1,3374.99,124,Other,Dormant Low-Value Customers,1223.84,1257.4796499999982
25909,800,1,3374.99,124,Other,Dormant Low-Value Customers,1283.82,1166.4603000000018
25910,796,1,3399.99,124,Other,Dormant Low-Value Customers,1223.84,671.7177476190471
25916,811,1,3399.99,124,Other,Dormant Low-Value Customers,1249.84,889.8872066666659
25917,823,1,3399.99,124,Other,Dormant Low-Value Customers,1299.83,613.781811666667
25924,8,2,5819.05,545,Loyal Customers,Occasional Low-Spenders,0.0,0.0
25942,808,1,3374.99,124,Other,Dormant Low-Value Customers,1223.84,1116.375161666665
25943,20,2,5808.03,545,Loyal Customers,Occasional Low-Spenders,0.0,0.0
25951,781,1,3374.99,124,Other,Dormant Low-Value Customers,1328.32,1131.148750000002
25952,789,1,3374.99,124,Other,Dormant Low-Value Customers,1223.84,779.6883266666661
25953,126,1,59.98,322,Other,Occasional Low-Spenders,0.0,2.9999000000000002
25954,66,1,27.28,421,Other,Occasional Low-Spenders,0.0,0.0
25955,774,1,3374.99,124,Other,Dormant Low-Value Customers,1268.84,704.3799250000001
25957,48,1,89.46,422,Other,Occasional Low-Spenders,0.0,1.364
25959,115,1,27.28,321,Other,Occasional Low-Spenders,0.0,0.0
25965,79,1,32.27,421,Other,Occasional Low-Spenders,0.0,2.24033
25966,25,1,27.28,521,Other,Occasional Low-Spenders,0.0,1.6628
25967,31,1,29.98,521,Other,Occasional Low-Spenders,0.0,0.4999
25969,779,1,3399.99,124,Other,Dormant Low-Value Customers,1249.84,1161.3613390476175
25974,12,2,5819.05,545,Loyal Customers,Occasional Low-Spenders,0.0,24.730500000000003
25976,8,2,5759.06,545,Loyal Customers,Occasional Low-Spenders,0.0,7.513400000000001
25977,760,1,3374.99,124,Other,Dormant Low-Value Customers,1249.84,1132.0129999999983
25978,11,2,5813.05,545,Loyal Customers,Occasional Low-Spenders,0.0,7.7862
25984,755,1,3374.99,124,Other,Dormant Low-Value Customers,1249.84,1126.7469666666655
25985,752,1,3374.99,124,Other,Dormant Low-Value Customers,1283.82,1270.3663083333342
25987,722,1,3374.99,124,Other,Dormant Low-Value Customers,1264.84,890.3158427777773
25996,704,1,3374.99,124,Other,Dormant Low-Value Customers,1223.84,1341.8356999999987
25997,693,1,3399.99,124,Other,Dormant Low-Value Customers,1223.84,517.5822000000001
26000,61,1,32.27,421,Other,Occasional Low-Spenders,0.0,6.0123
26003,691,1,3374.99,124,Other,Dormant Low-Value Customers,1273.32,578.3423000000001
26004,690,1,3399.99,124,Other,Dormant Low-Value Customers,1298.82,1046.8952000000013
26007,55,1,24.99,421,Other,Occasional Low-Spenders,0.0,0.2948
26011,3,2,5768.05,545,Loyal Customers,Occasional Low-Spenders,0.0,24.7304
26012,27,2,5794.05,545,Loyal Customers,Occasional Low-Spenders,0.0,0.0
26014,657,1,3399.99,124,Other,Dormant Low-Value Customers,1313.34,1486.2449466666665
26015,667,1,3399.99,124,Other,Dormant Low-Value Customers,1214.85,1132.1116750000012
26016,654,1,3374.99,124,Other,Dormant Low-Value Customers,1308.31,1371.4837266666652
26017,179,1,89.46,222,Other,Occasional Low-Spenders,0.0,0.24989999999999998
26042,3,2,5759.06,545,Loyal Customers,Occasional Low-Spenders,0.0,0.0
26044,103,1,86.95,322,Other,Occasional Low-Spenders,0.0,0.0
26048,7,1,191.27,522,Other,Occasional Low-Spenders,0.0,3.9249199999999997
26056,22,2,5838.05,545,Loyal Customers,Occasional Low-Spenders,0.0,0.0
26057,9,2,5927.51,545,Loyal Customers,Occasional Low-Spenders,0.0,265.7943
26058,17,2,5838.05,545,Loyal Customers,Occasional Low-Spenders,0.0,0.0
26059,79,1,118.96,422,Other,Occasional Low-Spenders,0.0,4.8
26060,21,2,5794.05,545,Loyal Customers,Occasional Low-Spenders,0.0,0.0
26061,23,2,5838.05,545,Loyal Customers,Occasional Low-Spenders,0.0,0.0
26066,14,2,5832.02,545,Loyal Customers,Occasional Low-Spenders,0.0,0.0
26070,5,2,5768.05,545,Loyal Customers,Occasional Low-Spenders,0.0,24.7304
26071,101,1,89.46,322,Other,Occasional Low-Spenders,0.0,0.0
26082,637,1,3374.99,124,Other,Dormant Low-Value Customers,2393.06,2083.6395999999986
26083,613,1,3374.99,124,Other,Dormant Low-Value Customers,2419.06,1993.9706999999999
26084,612,1,3374.99,124,Other,Dormant Low-Value Customers,2393.06,2047.0086999999999
26089,630,1,3399.99,124,Other,Dormant Low-Value Customers,2398.05,2489.168299999997
26090,638,1,3399.99,124,Other,Dormant Low-Value Customers,2419.06,2440.385499999998
26091,1,2,5828.03,545,Loyal Customers,Occasional Low-Spenders,0.0,0.0
26093,619,1,3374.99,124,Other,Dormant Low-Value Customers,1282.82,1162.4122000000016
26094,638,1,3374.99,124,Other,Dormant Low-Value Customers,1273.32,1961.5435999999986
26096,588,1,3399.99,124,Other,Dormant Low-Value Customers,2443.55,2423.808306666664
26097,589,1,3374.99,124,Other,Dormant Low-Value Customers,2398.05,2192.2099333333304
26098,582,1,3399.99,124,Other,Dormant Low-Value Customers,2393.06,2124.3962673701285
26105,50,1,40.22,421,Other,Occasional Low-Spenders,0.0,3.1994
26106,591,1,3374.99,124,Other,Dormant Low-Value Customers,2393.06,1997.4402679365064
26107,606,1,3399.99,124,Other,Dormant Low-Value Customers,2400.34,2062.6210666666684
26111,592,1,3374.99,124,Other,Dormant Low-Value Customers,2419.06,2335.3585422222204
26114,598,1,3399.99,124,Other,Dormant Low-Value Customers,2453.04,2250.834711666666
26117,70,1,32.27,421,Other,Occasional Low-Spenders,0.0,1.8393000000000002
26118,44,1,35.23,421,Other,Occasional Low-Spenders,0.0,11.383041666666667
26120,555,1,2071.4196,123,Other,Dormant Low-Value Customers,1263.82,697.7741433333335
26121,565,1,2071.4196,123,Other,Dormant Low-Value Customers,1228.83,929.601100000001
26123,172,1,64.97,222,Other,Occasional Low-Spenders,0.0,16.696700000000003
26124,51,1,64.97,422,Other,Occasional Low-Spenders,0.0,2.1001999999999996
26128,25,1,68.97,522,Other,Occasional Low-Spenders,0.0,0.5399
26171,57,1,27.28,421,Other,Occasional Low-Spenders,0.0,1.1998
26183,555,1,2071.4196,123,Other,Dormant Low-Value Customers,0.0,697.7741433333335
26195,180,1,27.28,221,Other,Occasional Low-Spenders,0.0,15.658025000000004
26199,182,1,24.99,221,Other,Occasional Low-Spenders,0.0,19.441986666666665
26201,569,1,2071.4196,123,Other,Dormant Low-Value Customers,2427.04,1551.5485799999992
26234,568,1,2049.0982,123,Other,Dormant Low-Value Customers,1243.84,1251.0613166666642
26237,160,1,27.28,221,Other,Occasional Low-Spenders,0.0,0.6665333333333333
26238,571,1,2049.0982,123,Other,Dormant Low-Value Customers,1249.84,828.5779533333325
26241,557,1,2071.4196,123,Other,Dormant Low-Value Customers,1248.83,863.2835333333337
26245,552,1,2071.4196,123,Other,Dormant Low-Value Customers,2419.06,1930.349773333333
26247,568,1,2049.0982,123,Other,Dormant Low-Value Customers,2419.06,1251.0613166666642
26252,573,1,2049.0982,123,Other,Dormant Low-Value Customers,1251.12,666.81191
26264,133,1,31.28,321,Other,Occasional Low-Spenders,0.0,2.2276
26268,89,1,60.47,322,Other,Occasional Low-Spenders,0.0,0.32270000000000004
26271,10,1,23.78,521,Other,Occasional Low-Spenders,0.0,0.8330666666666667
26280,539,1,2049.0982,123,Other,Dormant Low-Value Customers,1249.84,1162.407349999998
26281,538,1,2071.4196,123,Other,Dormant Low-Value Customers,1263.82,1288.7435500000013
26283,547,1,2071.4196,123,Other,Dormant Low-Value Customers,1299.83,679.7619050000003
26286,536,1,2049.0982,123,Other,Dormant Low-Value Customers,1259.07,1175.7159416666668
26289,37,1,29.98,521,Other,Occasional Low-Spenders,0.0,0.4999
26290,542,1,2071.4196,123,Other,Dormant Low-Value Customers,1223.84,1267.559069999999
26291,143,1,35.23,221,Other,Occasional Low-Spenders,0.0,2.6595
26300,539,1,2049.0982,123,Other,Dormant Low-Value Customers,1249.84,1162.407349999998
26301,534,1,2071.4196,123,Other,Dormant Low-Value Customers,2413.06,2029.9899566666654
26302,549,1,2049.0982,123,Other,Dormant Low-Value Customers,1308.31,1433.1803199999995
26303,524,1,2071.4196,123,Other,Dormant Low-Value Customers,1249.84,1260.8993499999979
26306,187,2,2800.4382,244,Other,Occasional Low-Spenders,0.0,707.7493999999999
26307,201,2,2848.7596,244,Other,Occasional Low-Spenders,0.0,197.9011
26309,193,2,2800.4382,244,Other,Occasional Low-Spenders,0.0,283.322
26313,500,1,2049.0982,123,Other,Dormant Low-Value Customers,2438.06,2373.8055
26314,78,1,88.98,422,Other,Occasional Low-Spenders,0.0,9.136700000000001
26315,161,2,2825.4282,244,Other,Occasional Low-Spenders,0.0,296.00466
26319,493,1,2049.0982,123,Other,Dormant Low-Value Customers,2407.04,1971.2387000000006
26320,519,1,2071.4196,123,Other,Dormant Low-Value Customers,2393.06,1770.40725
26326,507,1,2049.0982,123,Other,Dormant Low-Value Customers,2393.06,1806.5802833333325
